117	82
82	100
128	175
85	278
124	374
73	306
133	87
120	409
36	100
32	98
53	138
119	345
136	500
48	143
51	81
45	0
54	174
57	348
74	98
139	129
118	513
47	1305
72	162
138	78
131	173
132	612
40	1251
78	228
64	99
135	1024
81	1070
68	324
69	82
8	198
10	87
123	667
75	1522
9	471
76	1719
11	218
16	91
31	84
80	1603
19	189
20	100
18	327
35	100
7	85
2	1787
3	459
5	456
17	2132
13	2730
1	2811
