38	95
37	167
128	199
34	421
124	292
136	98
119	100
26	490
48	45
36	0
120	588
131	100
32	581
42	111
45	10
123	667
122	199
56	168
54	490
47	248
135	1138
59	654
138	982
18	90
46	83
40	246
79	969
71	100
12	186
53	410
75	1069
72	101
85	200
5	92
2	0
68	1588
70	47
17	181
76	1184
67	0
11	100
3	477
80	0
63	99
9	100
13	791
64	100
8	198
10	200
1	1448
