1	17	37	36	84	4	69
1	17	20	36	82	6	64
1	17	3	36	87	8	65
1	17	6	36	98	5	75
1	17	80	36	88	6	58
1	17	35	36	88	7	66
1	17	16	36	74	8	50
1	17	2	36	75	10	58
1	17	22	36	80	11	57
1	17	13	36	65	5	62
1	17	75	36	4	25	5
1	17	33	36	83	9	59
1	37	20	84	82	54	16
1	37	3	84	87	16	68
1	37	6	84	98	21	65
1	37	80	84	88	9	16
1	37	35	84	88	22	59
1	37	16	84	74	61	13
1	37	2	84	75	19	55
1	37	22	84	80	31	55
1	37	13	84	65	64	17
1	37	75	84	4	76	3
1	37	33	84	83	60	30
1	20	3	82	87	17	65
1	20	6	82	98	29	52
1	20	80	82	88	10	53
1	20	35	82	88	10	54
1	20	16	82	74	46	23
1	20	2	82	75	19	46
1	20	22	82	80	16	45
1	20	13	82	65	25	10
1	20	75	82	4	72	4
1	20	33	82	83	48	16
1	3	6	87	98	49	38
1	3	80	87	88	63	19
1	3	35	87	88	63	25
1	3	16	87	74	58	22
1	3	2	87	75	60	27
1	3	22	87	80	70	13
1	3	13	87	65	65	9
1	3	75	87	4	85	7
1	3	33	87	83	60	21
1	6	80	98	88	70	25
1	6	35	98	88	65	26
1	6	16	98	74	58	24
1	6	2	98	75	63	23
1	6	22	98	80	53	19
1	6	13	98	65	71	18
1	6	75	98	4	94	3
1	6	33	98	83	61	24
1	80	35	88	88	13	58
1	80	16	88	74	61	24
1	80	2	88	75	33	46
1	80	22	88	80	26	52
1	80	13	88	65	53	15
1	80	75	88	4	75	0
1	80	33	88	83	63	14
1	35	16	88	74	60	11
1	35	2	88	75	26	13
1	35	22	88	80	26	54
1	35	13	88	65	55	28
1	35	75	88	4	80	0
1	35	33	88	83	67	19
1	16	2	74	75	20	51
1	16	22	74	80	15	54
1	16	13	74	65	20	41
1	16	75	74	4	57	4
1	16	33	74	83	8	13
1	2	22	75	80	13	47
1	2	13	75	65	56	10
1	2	75	75	4	69	3
1	2	33	75	83	51	24
1	22	13	80	65	44	25
1	22	75	80	4	62	4
1	22	33	80	83	50	18
1	13	75	65	4	75	2
1	13	33	65	83	36	23
1	75	33	4	83	4	71
2	3	10	73	84	23	50
2	3	75	73	78	28	35
2	3	6	73	45	60	16
2	3	1	73	74	41	24
2	3	80	73	5	75	1
2	3	17	73	78	49	28
2	3	12	73	84	25	49
2	3	66	73	1	76	1
2	10	75	84	78	58	26
2	10	6	84	45	70	19
2	10	1	84	74	63	5
2	10	80	84	5	87	0
2	10	17	84	78	66	19
2	10	12	84	84	21	34
2	10	66	84	1	88	0
2	75	6	78	45	59	8
2	75	1	78	74	50	17
2	75	80	78	5	77	1
2	75	17	78	78	63	14
2	75	12	78	84	24	52
2	75	66	78	1	82	0
2	6	1	45	74	17	46
2	6	80	45	5	51	0
2	6	17	45	78	12	55
2	6	12	45	84	21	60
2	6	66	45	1	54	2
2	1	80	74	5	76	1
2	1	17	74	78	47	20
2	1	12	74	84	24	51
2	1	66	74	1	73	1
2	80	17	5	78	0	82
2	80	12	5	84	0	87
2	80	66	5	1	2	7
2	17	12	78	84	20	49
2	17	66	78	1	74	0
2	12	66	84	1	86	1
3	2	6	78	98	48	20
3	2	17	78	80	52	13
3	2	18	78	74	53	8
3	2	75	78	81	63	21
3	2	1	78	89	25	71
3	2	10	78	86	24	29
3	2	12	78	83	64	19
3	6	17	98	80	13	32
3	6	18	98	74	27	24
3	6	75	98	81	9	34
3	6	1	98	89	19	63
3	6	10	98	86	12	54
3	6	12	98	83	51	30
3	17	18	80	74	31	22
3	17	75	80	81	12	26
3	17	1	80	89	22	65
3	17	10	80	86	20	53
3	17	12	80	83	44	28
3	18	75	74	81	11	41
3	18	1	74	89	17	60
3	18	10	74	86	17	60
3	18	12	74	83	44	30
3	75	1	81	89	20	56
3	75	10	81	86	21	46
3	75	12	81	83	63	14
3	1	10	89	86	66	18
3	1	12	89	83	69	27
3	10	12	86	83	43	27
4	7	19	99	42	62	29
4	7	8	99	100	23	59
4	7	13	99	94	59	34
4	7	67	99	94	25	15
4	19	8	42	100	14	83
4	19	13	42	94	21	71
4	19	67	42	94	34	53
4	8	13	100	94	53	33
4	8	67	100	94	59	15
4	13	67	94	94	17	70
5	7	39	100	100	14	71
5	7	4	100	14	95	4
5	7	19	100	0	99	0
5	7	8	100	100	30	67
5	7	13	100	90	66	26
5	7	77	100	86	45	25
5	39	4	100	14	96	2
5	39	19	100	0	100	0
5	39	8	100	100	60	30
5	39	13	100	90	71	9
5	39	77	100	86	65	15
5	4	19	14	0	13	0
5	4	8	14	100	6	89
5	4	13	14	90	1	74
5	4	77	14	86	2	77
5	19	8	0	100	0	98
5	19	13	0	90	0	73
5	19	77	0	86	0	89
5	8	13	100	90	59	20
5	8	77	100	86	72	15
5	13	77	90	86	22	57
6	2	33	66	81	7	43
6	2	35	66	86	9	66
6	2	3	66	67	17	64
6	2	15	66	82	9	55
6	2	13	66	83	9	58
6	2	16	66	89	11	63
6	2	80	66	62	14	25
6	2	14	66	1	49	3
6	2	1	66	95	15	67
6	2	18	66	81	10	57
6	2	22	66	78	10	58
6	2	37	66	84	7	58
6	2	7	66	85	10	64
6	2	20	66	90	13	58
6	2	12	66	18	19	6
6	2	10	66	3	49	0
6	33	35	81	86	23	56
6	33	3	81	67	23	55
6	33	15	81	82	13	17
6	33	13	81	83	21	67
6	33	16	81	89	14	59
6	33	80	81	62	33	8
6	33	14	81	1	76	2
6	33	1	81	95	21	54
6	33	18	81	81	20	55
6	33	22	81	78	18	51
6	33	37	81	84	22	59
6	33	7	81	85	9	46
6	33	20	81	90	12	61
6	33	12	81	18	61	2
6	33	10	81	3	79	0
6	35	3	86	67	30	18
6	35	15	86	82	61	15
6	35	13	86	83	20	60
6	35	16	86	89	58	12
6	35	80	86	62	58	11
6	35	14	86	1	84	0
6	35	1	86	95	24	63
6	35	18	86	81	49	29
6	35	22	86	78	71	13
6	35	37	86	84	58	33
6	35	7	86	85	57	17
6	35	20	86	90	51	9
6	35	12	86	18	71	5
6	35	10	86	3	86	0
6	3	15	67	82	54	21
6	3	13	67	83	14	54
6	3	16	67	89	55	18
6	3	80	67	62	52	11
6	3	14	67	1	72	0
6	3	1	67	95	24	57
6	3	18	67	81	37	32
6	3	22	67	78	48	10
6	3	37	67	84	61	22
6	3	7	67	85	56	23
6	3	20	67	90	54	20
6	3	12	67	18	61	5
6	3	10	67	3	73	0
6	15	13	82	83	8	64
6	15	16	82	89	25	51
6	15	80	82	62	49	18
6	15	14	82	1	77	0
6	15	1	82	95	13	64
6	15	18	82	81	24	53
6	15	22	82	78	22	56
6	15	37	82	84	12	52
6	15	7	82	85	18	18
6	15	20	82	90	19	55
6	15	12	82	18	71	5
6	15	10	82	3	82	0
6	13	16	83	89	52	10
6	13	80	83	62	58	14
6	13	14	83	1	77	0
6	13	1	83	95	22	63
6	13	18	83	81	49	31
6	13	22	83	78	55	21
6	13	37	83	84	63	20
6	13	7	83	85	61	25
6	13	20	83	90	53	14
6	13	12	83	18	72	2
6	13	10	83	3	85	0
6	16	80	89	62	72	12
6	16	14	89	1	77	0
6	16	1	89	95	23	68
6	16	18	89	81	35	25
6	16	22	89	78	24	19
6	16	37	89	84	9	15
6	16	7	89	85	48	17
6	16	20	89	90	31	27
6	16	12	89	18	71	2
6	16	10	89	3	80	0
6	80	14	62	1	54	0
6	80	1	62	95	18	79
6	80	18	62	81	18	51
6	80	22	62	78	18	44
6	80	37	62	84	14	62
6	80	7	62	85	9	46
6	80	20	62	90	12	61
6	80	12	62	18	64	4
6	80	10	62	3	73	0
6	14	1	1	95	0	95
6	14	18	1	81	0	69
6	14	22	1	78	1	77
6	14	37	1	84	0	82
6	14	7	1	85	1	80
6	14	20	1	90	0	81
6	14	12	1	18	1	16
6	14	10	1	3	5	1
6	1	18	95	81	64	26
6	1	22	95	78	68	20
6	1	37	95	84	57	26
6	1	7	95	85	68	8
6	1	20	95	90	66	25
6	1	12	95	18	70	8
6	1	10	95	3	96	0
6	18	22	81	78	29	23
6	18	37	81	84	12	22
6	18	7	81	85	52	24
6	18	20	81	90	11	21
6	18	12	81	18	57	2
6	18	10	81	3	67	0
6	22	37	78	84	14	26
6	22	7	78	85	48	25
6	22	20	78	90	16	24
6	22	12	78	18	61	2
6	22	10	78	3	69	1
6	37	7	84	85	58	16
6	37	20	84	90	7	13
6	37	12	84	18	67	5
6	37	10	84	3	85	0
6	7	20	85	90	10	50
6	7	12	85	18	74	3
6	7	10	85	3	82	0
6	20	12	90	18	80	3
6	20	10	90	3	86	0
6	12	10	18	3	22	0
7	26	19	99	86	27	64
7	26	8	99	87	70	11
7	26	5	99	93	75	17
7	26	4	99	100	62	12
7	26	36	99	75	78	22
7	26	13	99	98	18	25
7	26	6	99	71	68	17
7	19	8	86	87	52	33
7	19	5	86	93	48	36
7	19	4	86	100	48	39
7	19	36	86	75	52	18
7	19	13	86	98	45	35
7	19	6	86	71	65	32
7	8	5	87	93	32	65
7	8	4	87	100	33	52
7	8	36	87	75	63	10
7	8	13	87	98	42	46
7	8	6	87	71	53	9
7	5	4	93	100	33	54
7	5	36	93	75	66	10
7	5	13	93	98	31	58
7	5	6	93	71	69	12
7	4	36	100	75	68	14
7	4	13	100	98	36	56
7	4	6	100	71	70	16
7	36	13	75	98	27	64
7	36	6	75	71	21	42
7	13	6	98	71	61	22
8	13	7	90	88	56	32
8	13	39	90	70	74	13
8	13	5	90	99	35	31
8	13	19	90	4	94	1
8	13	4	90	100	23	77
8	13	67	90	0	92	0
8	7	39	88	70	68	20
8	7	5	88	99	25	63
8	7	19	88	4	94	0
8	7	4	88	100	25	72
8	7	67	88	0	99	0
8	39	5	70	99	20	70
8	39	19	70	4	65	2
8	39	4	70	100	11	82
8	39	67	70	0	68	0
8	5	19	99	4	100	0
8	5	4	99	100	27	60
8	5	67	99	0	100	0
8	19	4	4	100	0	100
8	19	67	4	0	3	0
8	4	67	100	0	99	0
10	12	22	93	82	48	29
10	12	3	93	87	59	24
10	12	73	93	12	91	1
10	12	18	93	86	66	19
10	12	17	93	84	58	24
10	12	2	93	87	68	19
10	22	3	82	87	16	65
10	22	73	82	12	85	1
10	22	18	82	86	22	72
10	22	17	82	84	24	57
10	22	2	82	87	10	62
10	3	73	87	12	85	0
10	3	18	87	86	50	25
10	3	17	87	84	22	55
10	3	2	87	87	28	62
10	73	18	12	86	3	81
10	73	17	12	84	9	70
10	73	2	12	87	4	69
10	18	17	86	84	24	53
10	18	2	86	87	11	49
10	17	2	84	87	60	21
12	10	3	94	86	72	25
12	10	2	94	85	75	24
12	10	75	94	20	90	2
12	10	17	94	88	60	21
12	10	18	94	85	66	22
12	10	1	94	18	86	0
12	10	21	94	2	86	0
12	3	2	86	85	33	52
12	3	75	86	20	72	3
12	3	17	86	88	28	55
12	3	18	86	85	30	21
12	3	1	86	18	79	4
12	3	21	86	2	85	0
12	2	75	85	20	82	6
12	2	17	85	88	62	21
12	2	18	85	85	63	10
12	2	1	85	18	78	6
12	2	21	85	2	89	0
12	75	17	20	88	4	90
12	75	18	20	85	2	75
12	75	1	20	18	15	18
12	75	21	20	2	35	3
12	17	18	88	85	40	40
12	17	1	88	18	78	2
12	17	21	88	2	80	0
12	18	1	85	18	80	2
12	18	21	85	2	86	0
12	1	21	18	2	18	1
13	35	8	79	92	17	64
13	35	5	79	85	29	19
13	35	19	79	38	53	29
13	35	18	79	63	31	15
13	35	7	79	95	14	68
13	35	33	79	59	51	23
13	35	4	79	92	15	64
13	35	6	79	80	29	56
13	35	22	79	75	44	24
13	35	1	79	80	33	26
13	35	37	79	95	28	66
13	35	36	79	78	28	11
13	35	80	79	1	89	2
13	8	5	92	85	64	24
13	8	19	92	38	53	30
13	8	18	92	63	72	11
13	8	7	92	95	28	60
13	8	33	92	59	66	7
13	8	4	92	92	49	29
13	8	6	92	80	31	48
13	8	22	92	75	71	15
13	8	1	92	80	69	8
13	8	37	92	95	16	65
13	8	36	92	78	65	15
13	8	80	92	1	93	0
13	5	19	85	38	52	26
13	5	18	85	63	31	11
13	5	7	85	95	26	55
13	5	33	85	59	56	12
13	5	4	85	92	19	69
13	5	6	85	80	32	56
13	5	22	85	75	22	15
13	5	1	85	80	31	32
13	5	37	85	95	14	59
13	5	36	85	78	24	13
13	5	80	85	1	86	1
13	19	18	38	63	37	41
13	19	7	38	95	34	48
13	19	33	38	59	31	30
13	19	4	38	92	31	56
13	19	6	38	80	34	46
13	19	22	38	75	34	47
13	19	1	38	80	45	32
13	19	37	38	95	32	50
13	19	36	38	78	30	41
13	19	80	38	1	50	2
13	18	7	63	95	14	75
13	18	33	63	59	41	17
13	18	4	63	92	10	72
13	18	6	63	80	14	58
13	18	22	63	75	27	27
13	18	1	63	80	24	23
13	18	37	63	95	11	75
13	18	36	63	78	11	25
13	18	80	63	1	66	0
13	7	33	95	59	77	11
13	7	4	95	92	60	29
13	7	6	95	80	63	30
13	7	22	95	75	74	6
13	7	1	95	80	71	16
13	7	37	95	95	18	16
13	7	36	95	78	70	15
13	7	80	95	1	91	1
13	33	4	59	92	7	68
13	33	6	59	80	26	53
13	33	22	59	75	23	40
13	33	1	59	80	16	47
13	33	37	59	95	16	66
13	33	36	59	78	12	58
13	33	80	59	1	66	0
13	4	6	92	80	26	55
13	4	22	92	75	72	10
13	4	1	92	80	68	11
13	4	37	92	95	14	59
13	4	36	92	78	62	13
13	4	80	92	1	99	0
13	6	22	80	75	49	27
13	6	1	80	80	38	25
13	6	37	80	95	22	59
13	6	36	80	78	58	22
13	6	80	80	1	81	0
13	22	1	75	80	24	42
13	22	37	75	95	9	68
13	22	36	75	78	20	25
13	22	80	75	1	68	0
13	1	37	80	95	24	56
13	1	36	80	78	28	25
13	1	80	80	1	71	1
13	37	36	95	78	64	21
13	37	80	95	1	90	0
13	36	80	78	1	54	7
14	20	15	86	86	18	63
14	20	18	86	73	19	54
14	20	21	86	100	22	66
14	20	16	86	83	25	56
14	15	18	86	73	15	57
14	15	21	86	100	24	69
14	15	16	86	83	29	62
14	18	21	73	100	24	65
14	18	16	73	83	27	66
14	21	16	100	83	68	16
15	6	14	85	88	21	61
15	6	20	85	100	25	71
15	6	18	85	81	29	44
15	6	16	85	100	17	69
15	6	21	85	100	7	72
15	6	80	85	21	51	13
15	14	20	88	100	24	70
15	14	18	88	81	55	26
15	14	16	88	100	20	75
15	14	21	88	100	19	65
15	14	80	88	21	77	8
15	20	18	100	81	75	15
15	20	16	100	100	27	69
15	20	21	100	100	48	22
15	20	80	100	21	87	4
15	18	16	81	100	25	68
15	18	21	81	100	15	78
15	18	80	81	21	71	10
15	16	21	100	100	49	36
15	16	80	100	21	80	10
15	21	80	100	21	83	8
16	6	14	79	85	23	60
16	6	20	79	99	21	55
16	6	80	79	96	16	77
16	6	21	79	97	10	73
16	6	1	79	83	44	23
16	6	15	79	100	25	62
16	6	18	79	73	58	13
16	14	20	85	99	25	60
