1	7	37	91	96	23	48
1	7	20	91	99	14	59
1	7	3	91	100	9	78
1	7	6	91	98	21	52
1	7	10	91	20	69	0
1	7	80	91	97	10	70
1	7	15	91	57	25	11
1	7	2	91	96	12	67
1	7	16	91	98	12	63
1	7	36	91	95	22	35
1	7	22	91	95	18	60
1	7	35	91	86	30	70
1	7	12	91	98	8	19
1	7	13	91	93	19	57
1	7	17	91	95	18	58
1	7	4	91	87	34	18
1	7	14	91	82	24	12
1	7	18	91	84	12	56
1	7	75	91	96	14	62
1	7	21	91	87	17	9
1	37	20	96	99	65	12
1	37	3	96	100	15	68
1	37	6	96	98	25	64
1	37	10	96	20	88	5
1	37	80	96	97	29	35
1	37	15	96	57	63	5
1	37	2	96	96	14	66
1	37	16	96	98	69	19
1	37	36	96	95	63	15
1	37	22	96	95	14	70
1	37	35	96	86	25	61
1	37	12	96	98	66	19
1	37	13	96	93	43	29
1	37	17	96	95	63	13
1	37	4	96	87	68	17
1	37	14	96	82	66	13
1	37	18	96	84	61	20
1	37	75	96	96	62	16
1	37	21	96	87	71	15
1	20	3	99	100	18	73
1	20	6	99	98	28	55
1	20	10	99	20	84	4
1	20	80	99	97	14	62
1	20	15	99	57	52	14
1	20	2	99	96	14	63
1	20	16	99	98	58	30
1	20	36	99	95	68	11
1	20	22	99	95	29	59
1	20	35	99	86	11	66
1	20	12	99	98	65	17
1	20	13	99	93	17	36
1	20	17	99	95	60	16
1	20	4	99	87	70	15
1	20	14	99	82	65	23
1	20	18	99	84	47	32
1	20	75	99	96	55	22
1	20	21	99	87	69	20
1	3	6	100	98	60	33
1	3	10	100	20	90	2
1	3	80	100	97	60	34
1	3	15	100	57	70	7
1	3	2	100	96	70	27
1	3	16	100	98	74	12
1	3	36	100	95	71	12
1	3	22	100	95	70	18
1	3	35	100	86	66	10
1	3	12	100	98	65	25
1	3	13	100	93	85	20
1	3	17	100	95	64	25
1	3	4	100	87	79	14
1	3	14	100	82	70	8
1	3	18	100	84	64	19
1	3	75	100	96	67	22
1	3	21	100	87	76	11
1	6	10	98	20	86	11
1	6	80	98	97	60	29
1	6	15	98	57	66	19
1	6	2	98	96	73	21
1	6	16	98	98	56	26
1	6	36	98	95	57	30
1	6	22	98	95	60	27
1	6	35	98	86	64	26
1	6	12	98	98	73	31
1	6	13	98	93	61	22
1	6	17	98	95	50	32
1	6	4	98	87	76	18
1	6	14	98	82	68	19
1	6	18	98	84	49	37
1	6	75	98	96	72	14
1	6	21	98	87	68	13
1	10	80	20	97	4	83
1	10	15	20	57	2	58
1	10	2	20	96	1	86
1	10	16	20	98	2	86
1	10	36	20	95	2	84
1	10	22	20	95	5	68
1	10	35	20	86	4	81
1	10	12	20	98	7	65
1	10	13	20	93	3	86
1	10	17	20	95	5	82
1	10	4	20	87	4	56
1	10	14	20	82	4	53
1	10	18	20	84	2	85
1	10	75	20	96	7	82
1	10	21	20	87	8	61
1	80	15	97	57	69	15
1	80	2	97	96	29	54
1	80	16	97	98	62	24
1	80	36	97	95	66	20
1	80	22	97	95	24	61
1	80	35	97	86	14	59
1	80	12	97	98	71	15
1	80	13	97	93	63	24
1	80	17	97	95	68	13
1	80	4	97	87	74	18
1	80	14	97	82	70	10
1	80	18	97	84	69	21
1	80	75	97	96	65	16
1	80	21	97	87	70	16
1	15	2	57	96	10	77
1	15	16	57	98	18	61
1	15	36	57	95	11	49
1	15	22	57	95	13	74
1	15	35	57	86	11	72
1	15	12	57	98	11	56
1	15	13	57	93	13	67
1	15	17	57	95	6	71
1	15	4	57	87	14	26
1	15	14	57	82	26	33
1	15	18	57	84	8	78
1	15	75	57	96	14	76
1	15	21	57	87	16	35
1	2	16	96	98	63	15
1	2	36	96	95	71	12
1	2	22	96	95	17	66
1	2	35	96	86	13	21
1	2	12	96	98	62	30
1	2	13	96	93	64	20
1	2	17	96	95	60	25
1	2	4	96	87	72	9
1	2	14	96	82	62	18
1	2	18	96	84	57	19
1	2	75	96	96	57	26
1	2	21	96	87	61	11
1	16	36	98	95	60	16
1	16	22	98	95	16	72
1	16	35	98	86	11	59
1	16	12	98	98	68	26
1	16	13	98	93	14	58
1	16	17	98	95	59	19
1	16	4	98	87	63	11
1	16	14	98	82	70	14
1	16	18	98	84	62	20
1	16	75	98	96	70	8
1	16	21	98	87	26	59
1	36	22	95	95	15	72
1	36	35	95	86	23	62
1	36	12	95	98	18	20
1	36	13	95	93	22	60
1	36	17	95	95	13	50
1	36	4	95	87	35	13
1	36	14	95	82	40	14
1	36	18	95	84	14	53
1	36	75	95	96	19	55
1	36	21	95	87	50	7
1	22	35	95	86	60	23
1	22	12	95	98	60	25
1	22	13	95	93	61	30
1	22	17	95	95	56	25
1	22	4	95	87	66	14
1	22	14	95	82	66	20
1	22	18	95	84	65	28
1	22	75	95	96	67	19
1	22	21	95	87	54	29
1	35	12	86	98	62	13
1	35	13	86	93	65	26
1	35	17	86	95	65	14
1	35	4	86	87	70	9
1	35	14	86	82	67	10
1	35	18	86	84	12	84
1	35	75	86	96	70	11
1	35	21	86	87	65	11
1	12	13	98	93	16	65
1	12	17	98	95	20	45
1	12	4	98	87	39	15
1	12	14	98	82	47	7
1	12	18	98	84	29	65
1	12	75	98	96	36	53
1	12	21	98	87	58	19
1	13	17	93	95	55	12
1	13	4	93	87	65	23
1	13	14	93	82	62	8
1	13	18	93	84	60	22
1	13	75	93	96	51	18
1	13	21	93	87	62	13
1	17	4	95	87	77	16
1	17	14	95	82	68	11
1	17	18	95	84	29	50
1	17	75	95	96	26	31
1	17	21	95	87	64	8
1	4	14	87	82	13	11
1	4	18	87	84	15	71
1	4	75	87	96	14	69
1	4	21	87	87	17	20
1	14	18	82	84	19	64
1	14	75	82	96	13	70
1	14	21	82	87	36	20
1	18	75	84	96	33	16
1	18	21	84	87	69	21
1	75	21	96	87	65	9
2	12	1	100	96	59	27
2	12	3	100	100	61	24
2	12	80	100	100	70	12
2	12	66	100	100	69	14
2	12	18	100	65	66	20
2	12	17	100	100	59	27
2	12	10	100	100	32	32
2	12	75	100	100	66	27
2	12	73	100	52	77	14
2	12	6	100	97	71	30
2	1	3	96	100	34	32
2	1	80	96	100	60	26
2	1	66	96	100	56	21
2	1	18	96	65	73	6
2	1	17	96	100	57	30
2	1	10	96	100	28	65
2	1	75	96	100	30	57
2	1	73	96	52	78	7
2	1	6	96	97	62	28
2	3	80	100	100	70	26
2	3	66	100	100	65	23
2	3	18	100	65	75	27
2	3	17	100	100	67	29
2	3	10	100	100	34	61
2	3	75	100	100	27	55
2	3	73	100	52	83	3
2	3	6	100	97	72	23
2	80	66	100	100	25	62
2	80	18	100	65	67	17
2	80	17	100	100	17	67
2	80	10	100	100	25	68
2	80	75	100	100	18	65
2	80	73	100	52	87	8
2	80	6	100	97	44	22
2	66	18	100	65	76	13
2	66	17	100	100	15	48
2	66	10	100	100	9	64
2	66	75	100	100	29	51
2	66	73	100	52	87	9
2	66	6	100	97	67	16
2	18	17	65	100	17	72
2	18	10	65	100	22	77
2	18	75	65	100	4	74
2	18	73	65	52	35	25
2	18	6	65	97	8	74
2	17	10	100	100	26	70
2	17	75	100	100	36	58
2	17	73	100	52	82	6
2	17	6	100	97	65	19
2	10	75	100	100	59	33
2	10	73	100	52	71	14
2	10	6	100	97	67	27
2	75	73	100	52	77	12
2	75	6	100	97	67	11
2	73	6	52	97	7	79
3	75	1	99	100	30	61
3	75	10	99	100	24	56
3	75	2	99	100	34	24
3	75	66	99	98	60	34
3	75	6	99	93	68	12
3	75	80	99	95	64	13
3	75	17	99	100	57	32
3	75	18	99	100	67	18
3	75	12	99	99	58	36
3	1	10	100	100	58	30
3	1	2	100	100	58	40
3	1	66	100	98	71	13
3	1	6	100	93	58	26
3	1	80	100	95	63	24
3	1	17	100	100	62	28
3	1	18	100	100	56	29
3	1	12	100	99	62	33
3	10	2	100	100	58	29
3	10	66	100	98	71	10
3	10	6	100	93	63	26
3	10	80	100	95	57	32
3	10	17	100	100	63	33
3	10	18	100	100	49	45
3	10	12	100	99	59	33
3	2	66	100	98	64	26
3	2	6	100	93	55	27
3	2	80	100	95	70	21
3	2	17	100	100	41	29
3	2	18	100	100	20	74
3	2	12	100	99	72	28
3	66	6	98	93	17	64
3	66	80	98	95	27	32
3	66	17	98	100	18	68
3	66	18	98	100	15	53
3	66	12	98	99	14	69
3	6	80	93	95	56	32
3	6	17	93	100	25	67
3	6	18	93	100	21	54
3	6	12	93	99	59	26
3	80	17	95	100	7	62
3	80	18	95	100	23	61
3	80	12	95	99	26	64
3	17	18	100	100	4	93
3	17	12	100	99	60	30
3	18	12	100	99	68	31
4	7	19	100	83	40	45
4	7	8	100	100	27	64
4	7	1	100	87	58	28
4	7	13	100	100	65	30
4	7	5	100	100	64	34
4	7	67	100	100	30	15
4	7	6	100	91	59	30
4	7	82	100	63	80	9
4	7	77	100	96	72	18
4	19	8	83	100	23	74
4	19	1	83	87	65	19
4	19	13	83	100	56	33
4	19	5	83	100	56	28
4	19	67	83	100	65	17
4	19	6	83	91	59	24
4	19	82	83	63	74	20
4	19	77	83	96	52	27
4	8	1	100	87	73	23
4	8	13	100	100	62	26
4	8	5	100	100	75	25
4	8	67	100	100	65	25
4	8	6	100	91	72	22
4	8	82	100	63	77	11
4	8	77	100	96	68	10
4	1	13	87	100	28	61
4	1	5	87	100	15	74
4	1	67	87	100	13	73
4	1	6	87	91	26	39
4	1	82	87	63	34	9
4	1	77	87	96	11	20
4	13	5	100	100	59	34
4	13	67	100	100	25	53
4	13	6	100	91	60	30
4	13	82	100	63	74	9
4	13	77	100	96	63	19
4	5	67	100	100	11	76
4	5	6	100	91	73	22
4	5	82	100	63	78	9
4	5	77	100	96	62	36
4	67	6	100	91	66	24
4	67	82	100	63	59	25
4	67	77	100	96	61	10
4	6	82	91	63	32	13
4	6	77	91	96	22	18
4	82	77	63	96	14	43
5	13	8	92	100	33	47
5	13	55	92	44	91	2
5	13	19	92	35	65	21
5	13	26	92	94	74	15
5	13	36	92	97	56	30
5	13	77	92	100	15	76
5	13	30	92	96	63	16
5	13	57	92	100	22	17
5	13	4	92	100	27	32
5	13	6	92	66	69	13
5	13	39	92	100	19	58
5	13	7	92	100	26	70
5	13	38	92	0	84	0
5	8	55	100	44	87	10
5	8	19	100	35	58	35
5	8	26	100	94	67	10
5	8	36	100	97	66	22
5	8	77	100	100	24	51
5	8	30	100	96	67	17
5	8	57	100	100	64	13
5	8	4	100	100	69	27
5	8	6	100	66	63	21
5	8	39	100	100	12	75
5	8	7	100	100	41	32
5	8	38	100	0	96	1
5	55	19	44	35	21	31
5	55	26	44	94	10	60
5	55	36	44	97	7	73
5	55	77	44	100	13	82
5	55	30	44	96	9	52
5	55	57	44	100	5	80
5	55	4	44	100	3	86
5	55	6	44	66	9	48
5	55	39	44	100	6	86
5	55	7	44	100	6	90
5	55	38	44	0	32	2
5	19	26	35	94	37	47
5	19	36	35	97	32	62
5	19	77	35	100	23	71
5	19	30	35	96	23	69
5	19	57	35	100	37	63
5	19	4	35	100	33	58
5	19	6	35	66	28	48
5	19	39	35	100	10	87
5	19	7	35	100	15	80
5	19	38	35	0	40	0
5	26	36	94	97	24	57
5	26	77	94	100	11	67
5	26	30	94	96	8	9
5	26	57	94	100	24	65
5	26	4	94	100	18	67
5	26	6	94	66	30	17
5	26	39	94	100	20	64
5	26	7	94	100	23	67
5	26	38	94	0	84	1
5	36	77	97	100	13	73
5	36	30	97	96	40	35
5	36	57	97	100	25	61
5	36	4	97	100	15	72
5	36	6	97	66	57	19
5	36	39	97	100	32	48
5	36	7	97	100	25	75
5	36	38	97	0	86	0
5	77	30	100	96	74	11
5	77	57	100	100	67	16
5	77	4	100	100	60	31
5	77	6	100	66	67	12
5	77	39	100	100	17	61
5	77	7	100	100	61	35
5	77	38	100	0	94	1
5	30	57	96	100	24	69
5	30	4	96	100	20	71
5	30	6	96	66	25	9
5	30	39	96	100	24	72
5	30	7	96	100	19	68
5	30	38	96	0	73	1
5	57	4	100	100	12	23
5	57	6	100	66	73	11
5	57	39	100	100	31	66
5	57	7	100	100	14	67
5	57	38	100	0	89	1
5	4	6	100	66	77	9
5	4	39	100	100	16	68
5	4	7	100	100	30	68
5	4	38	100	0	93	3
5	6	39	66	100	14	78
5	6	7	66	100	19	60
5	6	38	66	0	56	3
5	39	7	100	100	52	26
5	39	38	100	0	93	3
5	7	38	100	0	95	0
6	8	3	93	98	12	63
6	8	13	93	94	29	63
6	8	36	93	90	8	24
6	8	12	93	96	8	36
6	8	14	93	94	15	28
6	8	35	93	98	18	64
6	8	7	93	95	30	51
6	8	67	93	95	26	28
6	8	10	93	93	11	52
6	8	16	93	95	17	59
6	8	20	93	90	21	58
6	8	21	93	60	61	8
6	8	1	93	100	19	58
6	8	80	93	91	22	67
6	8	37	93	89	15	66
6	8	15	93	88	17	54
6	8	22	93	99	15	71
6	8	18	93	97	19	64
6	8	4	93	93	35	18
6	8	33	93	97	14	54
6	8	2	93	96	15	68
6	8	17	93	48	71	3
6	8	5	93	69	48	16
6	3	13	98	94	21	57
6	3	36	98	90	69	19
6	3	12	98	96	66	20
6	3	14	98	94	69	11
6	3	35	98	98	26	17
6	3	7	98	95	66	12
6	3	67	98	95	61	16
6	3	10	98	93	65	30
6	3	16	98	95	62	8
6	3	20	98	90	65	14
6	3	21	98	60	73	8
6	3	1	98	100	28	50
6	3	80	98	91	68	21
6	3	37	98	89	65	15
6	3	15	98	88	73	14
6	3	22	98	99	65	15
6	3	18	98	97	62	24
6	3	4	98	93	58	10
6	3	33	98	97	63	17
6	3	2	98	96	57	37
6	3	17	98	48	74	17
6	3	5	98	69	71	18
6	13	36	94	90	55	24
6	13	12	94	96	61	17
6	13	14	94	94	60	12
6	13	35	94	98	50	27
6	13	7	94	95	56	25
6	13	67	94	95	68	19
6	13	10	94	93	66	16
6	13	16	94	95	64	19
6	13	20	94	90	58	22
6	13	21	94	60	63	7
6	13	1	94	100	32	60
6	13	80	94	91	57	26
6	13	37	94	89	63	30
6	13	15	94	88	65	23
6	13	22	94	99	61	32
6	13	18	94	97	49	34
6	13	4	94	93	65	25
6	13	33	94	97	66	27
6	13	2	94	96	63	17
6	13	17	94	48	70	5
6	13	5	94	69	68	14
6	36	12	90	96	18	26
6	36	14	90	94	12	14
6	36	35	90	98	34	60
6	36	7	90	95	24	66
6	36	67	90	95	24	20
6	36	10	90	93	15	26
6	36	16	90	95	13	70
6	36	20	90	90	13	57
6	36	21	90	60	72	8
6	36	1	90	100	28	54
6	36	80	90	91	12	67
6	36	37	90	89	27	69
6	36	15	90	88	8	59
6	36	22	90	99	12	60
6	36	18	90	97	16	68
6	36	4	90	93	11	9
6	36	33	90	97	26	64
6	36	2	90	96	16	26
6	36	17	90	48	78	4
6	36	5	90	69	59	20
6	12	14	96	94	27	17
6	12	35	96	98	14	73
6	12	7	96	95	13	72
6	12	67	96	95	23	13
6	12	10	96	93	25	31
6	12	16	96	95	11	62
6	12	20	96	90	12	40
6	12	21	96	60	53	16
6	12	1	96	100	21	72
6	12	80	96	91	17	71
6	12	37	96	89	26	67
6	12	15	96	88	19	56
6	12	22	96	99	23	59
6	12	18	96	97	15	88
6	12	4	96	93	26	20
6	12	33	96	97	16	58
6	12	2	96	96	28	29
6	12	17	96	48	81	9
6	12	5	96	69	67	7
6	14	35	94	98	14	66
6	14	7	94	95	17	65
6	14	67	94	95	24	14
6	14	10	94	93	12	19
6	14	16	94	95	19	57
6	14	20	94	90	26	52
6	14	21	94	60	72	14
6	14	1	94	100	26	58
6	14	80	94	91	15	63
6	14	37	94	89	14	67
6	14	15	94	88	29	56
6	14	22	94	99	20	58
6	14	18	94	97	26	70
6	14	4	94	93	17	12
6	14	33	94	97	15	65
6	14	2	94	96	11	23
6	14	17	94	48	63	3
6	14	5	94	69	63	10
6	35	7	98	95	52	31
6	35	67	98	95	61	11
6	35	10	98	93	57	15
6	35	16	98	95	61	17
6	35	20	98	90	69	13
6	35	21	98	60	64	13
6	35	1	98	100	33	54
6	35	80	98	91	62	15
6	35	37	98	89	61	24
6	35	15	98	88	62	12
6	35	22	98	99	56	27
6	35	18	98	97	23	71
6	35	4	98	93	58	9
6	35	33	98	97	50	33
6	35	2	98	96	64	19
6	35	17	98	48	79	3
6	35	5	98	69	72	9
6	7	67	95	95	69	14
6	7	10	95	93	61	14
6	7	16	95	95	18	55
6	7	20	95	90	71	8
6	7	21	95	60	72	11
6	7	1	95	100	30	68
6	7	80	95	91	69	12
6	7	37	95	89	24	62
6	7	15	95	88	45	17
6	7	22	95	99	16	60
6	7	18	95	97	10	67
6	7	4	95	93	61	27
6	7	33	95	97	59	18
6	7	2	95	96	64	15
6	7	17	95	48	76	6
6	7	5	95	69	76	20
6	67	10	95	93	14	45
6	67	16	95	95	12	53
6	67	20	95	90	15	54
6	67	21	95	60	72	12
6	67	1	95	100	10	52
6	67	80	95	91	29	53
6	67	37	95	89	19	62
6	67	15	95	88	18	56
6	67	22	95	99	19	70
6	67	18	95	97	9	63
6	67	4	95	93	32	29
6	67	33	95	97	14	68
6	67	2	95	96	14	49
6	67	17	95	48	78	4
6	67	5	95	69	62	14
6	10	16	93	95	19	64
6	10	20	93	90	16	25
6	10	21	93	60	66	11
6	10	1	93	100	26	60
6	10	80	93	91	29	63
6	10	37	93	89	17	55
6	10	15	93	88	25	58
6	10	22	93	99	27	72
6	10	18	93	97	16	72
6	10	4	93	93	31	19
6	10	33	93	97	20	68
6	10	2	93	96	32	23
6	10	17	93	48	66	13
6	10	5	93	69	75	8
6	16	20	95	90	7	84
6	16	21	95	60	0	68
6	16	1	95	100	26	67
6	16	80	95	91	71	19
6	16	37	95	89	17	12
6	16	15	95	88	61	19
6	16	22	95	99	15	17
6	16	18	95	97	34	28
6	16	4	95	93	72	15
6	16	33	95	97	68	20
6	16	2	95	96	65	16
6	16	17	95	48	80	11
6	16	5	95	69	61	12
6	20	21	90	60	67	16
6	20	1	90	100	22	60
6	20	80	90	91	14	68
6	20	37	90	89	21	64
6	20	15	90	88	34	33
6	20	22	90	99	29	65
6	20	18	90	97	31	54
6	20	4	90	93	47	17
6	20	33	90	97	17	52
6	20	2	90	96	27	15
6	20	17	90	48	84	8
6	20	5	90	69	64	14
6	21	1	60	100	14	68
6	21	80	60	91	4	59
6	21	37	60	89	7	67
6	21	15	60	88	17	64
6	21	22	60	99	18	63
6	21	18	60	97	19	64
6	21	4	60	93	7	63
6	21	33	60	97	8	67
6	21	2	60	96	4	67
6	21	17	60	48	23	3
6	21	5	60	69	26	14
6	1	80	100	91	74	21
6	1	37	100	89	51	33
6	1	15	100	88	68	23
6	1	22	100	99	56	33
6	1	18	100	97	18	79
6	1	4	100	93	71	22
6	1	33	100	97	60	22
6	1	2	100	96	62	23
6	1	17	100	48	71	13
6	1	5	100	69	66	13
6	80	37	91	89	30	54
6	80	15	91	88	32	34
6	80	22	91	99	28	63
6	80	18	91	97	0	96
6	80	4	91	93	69	16
6	80	33	91	97	21	23
6	80	2	91	96	55	24
6	80	17	91	48	78	7
6	80	5	91	69	79	4
6	37	15	89	88	62	14
6	37	22	89	99	14	25
6	37	18	89	97	23	20
6	37	4	89	93	63	13
6	37	33	89	97	57	29
6	37	2	89	96	64	21
6	37	17	89	48	74	5
6	37	5	89	69	72	12
6	15	22	88	99	33	56
6	15	18	88	97	1	94
6	15	4	88	93	68	16
6	15	33	88	97	18	16
6	15	2	88	96	54	16
6	15	17	88	48	71	5
