1	3	6	99	79	76	12
1	3	2	99	48	74	10
1	3	22	99	54	79	8
1	3	13	99	62	72	8
1	3	18	99	1	97	0
1	3	35	99	21	84	3
1	3	37	99	5	91	1
1	6	2	79	48	71	12
1	6	22	79	54	66	12
1	6	13	79	62	51	16
1	6	18	79	1	79	1
1	6	35	79	21	62	5
1	6	37	79	5	76	1
1	2	22	48	54	16	14
1	2	13	48	62	16	54
1	2	18	48	1	39	0
1	2	35	48	21	33	5
1	2	37	48	5	35	1
1	22	13	54	62	21	46
1	22	18	54	1	41	0
1	22	35	54	21	45	5
1	22	37	54	5	44	1
1	13	18	62	1	60	0
1	13	35	62	21	50	2
1	13	37	62	5	44	1
1	18	35	1	21	0	10
1	18	37	1	5	1	2
1	35	37	21	5	7	0
2	10	3	78	76	41	23
2	10	1	78	52	61	10
2	10	12	78	80	56	23
2	3	1	76	52	58	16
2	3	12	76	80	37	23
2	1	12	52	80	9	68
3	10	1	70	100	9	77
3	10	17	70	36	46	7
3	10	80	70	18	55	2
3	10	2	70	76	30	34
3	10	12	70	81	38	24
3	1	17	100	36	84	3
3	1	80	100	18	80	6
3	1	2	100	76	75	19
3	1	12	100	81	68	11
3	17	80	36	18	13	7
3	17	2	36	76	14	55
3	17	12	36	81	11	40
3	80	2	18	76	2	72
3	80	12	18	81	3	54
3	2	12	76	81	51	27
4	67	8	31	79	9	67
4	67	7	31	46	13	31
4	67	19	31	0	36	0
4	8	7	79	46	60	6
4	8	19	79	0	81	0
4	7	19	46	0	38	1
5	7	39	51	42	17	6
5	7	8	51	13	46	2
5	7	77	51	11	41	1
5	39	8	42	13	24	1
5	39	77	42	11	26	3
5	8	77	13	11	13	5
6	13	1	54	81	13	60
6	13	16	54	48	37	15
6	13	35	54	42	37	12
6	1	16	81	48	65	5
6	1	35	81	42	70	10
6	16	35	48	42	16	21
7	26	19	36	6	38	2
7	26	6	36	16	25	12
7	26	13	36	32	20	7
7	26	5	36	49	11	20
7	26	4	36	41	12	17
7	19	6	6	16	3	18
7	19	13	6	32	2	26
7	19	5	6	49	6	42
7	19	4	6	41	8	46
7	6	13	16	32	10	12
7	6	5	16	49	9	37
