1	37	20	98	93	65	13
1	37	3	98	100	11	76
1	37	6	98	90	29	61
1	37	80	98	97	12	16
1	37	2	98	92	9	62
1	37	16	98	70	60	12
1	37	22	98	97	12	67
1	37	35	98	98	20	61
1	37	13	98	94	47	32
1	20	3	93	100	10	67
1	20	6	93	90	22	65
1	20	80	93	97	12	61
1	20	2	93	92	11	69
1	20	16	93	70	36	19
1	20	22	93	97	11	61
1	20	35	93	98	15	65
1	20	13	93	94	14	14
1	3	6	100	90	70	27
1	3	80	100	97	68	11
1	3	2	100	92	81	14
1	3	16	100	70	68	11
1	3	22	100	97	62	14
1	3	35	100	98	65	13
1	3	13	100	94	74	12
1	6	80	90	97	64	21
1	6	2	90	92	61	19
1	6	16	90	70	52	20
1	6	22	90	97	55	35
1	6	35	90	98	48	33
1	6	13	90	94	61	24
1	80	2	97	92	13	64
1	80	16	97	70	55	25
1	80	22	97	97	16	60
1	80	35	97	98	12	63
1	80	13	97	94	61	11
1	2	16	92	70	61	13
1	2	22	92	97	13	55
1	2	35	92	98	19	27
1	2	13	92	94	65	16
1	16	22	70	97	7	68
1	16	35	70	98	14	64
1	16	13	70	94	12	25
1	22	35	97	98	50	22
1	22	13	97	94	62	35
1	35	13	98	94	59	23
2	10	1	100	100	67	14
2	10	66	100	100	74	17
2	10	3	100	100	66	19
2	10	12	100	100	23	22
2	10	17	100	100	60	26
2	10	75	100	99	69	21
2	1	66	100	100	62	15
2	1	3	100	100	34	36
2	1	12	100	100	19	66
2	1	17	100	100	65	16
2	1	75	100	99	28	61
2	66	3	100	100	11	75
2	66	12	100	100	15	69
2	66	17	100	100	26	12
2	66	75	100	99	23	67
2	3	12	100	100	35	54
2	3	17	100	100	55	37
2	3	75	100	99	25	65
2	12	17	100	100	74	27
2	12	75	100	99	74	21
2	17	75	100	99	9	65
3	6	17	94	100	14	37
3	6	10	94	97	19	71
3	6	75	94	100	15	76
3	6	2	94	100	13	63
3	6	18	94	94	17	45
3	6	12	94	95	52	25
3	17	10	100	97	34	54
3	17	75	100	100	10	57
3	17	2	100	100	27	37
3	17	18	100	94	17	63
3	17	12	100	95	64	27
3	10	75	97	100	45	24
3	10	2	97	100	54	26
3	10	18	97	94	68	26
3	10	12	97	95	55	27
3	75	2	100	100	32	27
3	75	18	100	94	68	13
3	75	12	100	95	66	14
3	2	18	100	94	47	10
3	2	12	100	95	56	34
3	18	12	94	95	59	32
4	7	8	100	100	32	52
4	7	67	100	100	23	66
4	7	19	100	0	100	0
4	7	13	100	93	67	31
4	8	67	100	100	67	13
4	8	19	100	0	100	0
4	8	13	100	93	57	37
4	67	19	100	0	100	1
4	67	13	100	93	71	16
4	19	13	0	93	2	94
5	39	8	100	100	68	17
5	39	7	100	86	70	9
5	39	77	100	87	59	14
5	8	7	100	86	70	18
5	8	77	100	87	74	9
5	7	77	86	87	23	20
6	3	13	96	93	19	67
6	3	35	96	92	21	20
6	3	18	96	82	51	25
6	3	22	96	89	52	18
6	3	16	96	89	59	15
6	3	80	96	1	96	0
6	3	15	96	29	85	4
6	3	7	96	8	92	0
6	3	37	96	92	55	17
6	3	1	96	93	21	54
6	3	33	96	38	75	6
6	13	35	93	92	67	22
6	13	18	93	82	72	23
6	13	22	93	89	51	30
6	13	16	93	89	65	14
6	13	80	93	1	94	0
6	13	15	93	29	84	5
6	13	7	93	8	86	1
6	13	37	93	92	66	20
6	13	1	93	93	32	66
6	13	33	93	38	79	4
6	35	18	92	82	58	14
6	35	22	92	89	57	27
6	35	16	92	89	55	7
6	35	80	92	1	86	1
6	35	15	92	29	81	2
6	35	7	92	8	95	0
6	35	37	92	92	59	22
6	35	1	92	93	20	61
6	35	33	92	38	64	9
6	18	22	82	89	25	39
6	18	16	82	89	24	42
6	18	80	82	1	83	0
6	18	15	82	29	77	5
6	18	7	82	8	84	1
6	18	37	82	92	16	26
6	18	1	82	93	16	64
6	18	33	82	38	61	9
6	22	16	89	89	17	15
6	22	80	89	1	95	0
6	22	15	89	29	89	3
6	22	7	89	8	95	1
