65	100
57	81
73	169
58	100
53	181
51	87
54	84
75	100
119	283
47	175
56	457
79	200
137	382
32	100
27	578
138	126
131	433
128	100
48	102
24	678
135	540
124	299
17	100
31	749
123	613
126	399
120	100
19	231
60	572
38	93
25	96
71	88
118	1207
69	100
2	331
66	567
7	75
3	0
37	135
35	226
72	166
63	195
80	1058
11	92
18	897
5	470
67	263
64	1448
14	1590
9	425
1	3245
