128	100
130	200
126	400
120	100
118	700
65	86
132	799
73	162
123	898
24	98
34	100
58	94
119	347
135	787
27	0
45	184
47	287
137	447
131	916
54	572
71	88
139	1563
56	602
72	174
138	1663
51	632
57	178
70	257
79	0
53	913
78	310
75	200
68	1629
17	92
76	1510
60	0
39	174
69	1610
66	92
38	272
80	1151
19	192
16	192
37	369
2	1510
25	95
7	100
3	239
5	1637
20	84
35	131
18	1639
