2	9
3	9
4	3
5	3
6	25
8	1
10	17
12	9
14	1
15	2
16	12
17	1
19	4
21	1
22	4
24	5
25	4
26	4
27	3
28	7
30	8
31	9
35	10
37	14
38	10
39	3
42	4
43	10
44	5
45	6
46	1
47	1
48	4
52	1
53	2
54	2
55	4
57	1
58	4
59	3
60	3
63	4
66	4
67	9
70	2
71	7
72	2
73	21
75	2
76	4
77	3
78	3
79	7
80	8
83	1
84	4
85	5
115	1
117	2
120	2
122	1
123	4
124	2
126	8
127	5
128	1
130	15
132	4
133	3
135	1
138	6
