8	100
72	200
65	78
126	157
119	297
130	439
120	342
137	442
74	200
24	100
135	92
131	100
124	377
115	642
34	100
27	165
122	1702
52	100
43	342
41	151
136	1802
83	988
68	2989
69	3070
26	93
45	2686
7	193
5	100
71	100
47	2607
36	284
19	313
82	0
46	2706
37	642
17	188
13	413
73	100
60	2417
22	1489
35	2657
18	1589
15	100
2	280
80	0
20	200
6	4347
3	380
1	5388
