8	0
72	200
65	93
126	193
119	298
130	390
120	398
137	833
74	100
24	100
135	0
131	100
124	299
115	1011
34	100
27	200
122	1601
52	100
43	387
41	24
136	1701
83	762
68	1722
69	1820
26	1
45	1919
7	101
5	100
71	0
47	2113
36	298
19	215
82	0
46	2213
37	499
17	188
13	0
73	0
60	2102
22	860
35	2120
18	960
15	100
2	100
80	85
20	200
6	3076
3	200
1	3751
