79	43
66	45
73	41
84	40
71	156
82	80
85	146
68	126
76	246
135	97
74	241
131	126
124	298
127	337
121	102
128	339
34	46
117	100
50	79
132	55
138	41
46	0
42	51
48	19
130	176
52	99
27	80
57	106
137	223
54	100
24	113
39	73
133	273
31	199
5	116
67	0
53	132
7	93
4	46
15	23
16	23
18	29
2	45
25	161
36	0
13	215
20	119
10	112
37	57
35	223
80	49
6	160
3	144
1	510
