8	71
72	192
65	21
126	76
119	125
130	348
120	255
137	800
74	155
24	100
135	87
131	76
124	260
115	89
34	0
27	140
122	833
52	76
43	66
41	59
136	783
83	568
68	1331
69	1049
26	82
45	682
7	171
5	87
71	60
47	709
36	210
19	316
82	112
46	705
37	418
17	133
13	351
73	134
60	557
22	1094
35	674
18	1069
15	92
2	275
80	50
20	165
6	1435
3	319
1	1902
