8	73
72	168
65	38
126	0
119	106
130	314
120	243
137	753
74	200
24	96
135	63
131	88
124	339
115	686
34	83
27	133
122	1435
52	71
43	178
41	97
136	1431
83	682
68	1650
69	958
26	84
45	708
7	165
5	86
71	81
47	728
36	201
19	334
82	76
46	746
37	345
17	190
13	370
73	78
60	568
22	948
35	630
18	912
15	90
2	184
80	84
20	175
6	1277
3	228
1	1747
