1	9	10	98	100	61	25	29	32
1	9	17	98	65	84	2	29	41
1	9	3	98	0	100	0	29	65535
1	9	8	98	99	70	25	29	35
1	9	13	98	100	21	67	29	13
1	9	4	98	100	64	22	29	27
1	9	11	98	5	73	13	29	47
1	9	64	98	0	95	7	29	65535
1	10	17	100	65	75	13	32	41
1	10	3	100	0	100	0	32	65535
1	10	8	100	99	47	33	32	35
1	10	13	100	100	13	58	32	13
1	10	4	100	100	44	58	32	27
1	10	11	100	5	99	0	32	47
1	10	64	100	0	100	0	32	65535
1	17	3	65	0	10	0	41	65535
1	17	8	65	99	0	100	41	35
1	17	13	65	100	0	91	41	13
1	17	4	65	100	0	91	41	27
1	17	11	65	5	4	0	41	47
1	17	64	65	0	1	0	41	65535
1	3	8	0	99	0	88	65535	35
1	3	13	0	100	0	100	65535	13
1	3	4	0	100	1	99	65535	27
1	3	11	0	5	1	0	65535	47
1	3	64	0	0	0	0	65535	65535
1	8	13	99	100	13	70	35	13
1	8	4	99	100	24	61	35	27
1	8	11	99	5	100	0	35	47
1	8	64	99	0	94	0	35	65535
1	13	4	100	100	70	10	13	27
1	13	11	100	5	99	0	13	47
1	13	64	100	0	100	0	13	65535
1	4	11	100	5	100	0	27	47
1	4	64	100	0	96	0	27	65535
1	11	64	5	0	0	0	47	65535
2	12	14	32	75	14	62	26	35
2	12	80	32	95	19	71	26	39
2	12	17	32	55	17	63	26	41
2	12	5	32	74	8	60	26	40
2	12	16	32	5	16	0	26	46
2	14	80	75	95	32	21	35	39
2	14	17	75	55	65	19	35	41
2	14	5	75	74	63	16	35	40
2	14	16	75	5	72	2	35	46
2	80	17	95	55	62	12	39	41
2	80	5	95	74	70	8	39	40
2	80	16	95	5	92	0	39	46
2	17	5	55	74	19	18	41	40
2	17	16	55	5	67	0	41	46
2	5	16	74	5	55	0	40	46
3	7	19	68	38	43	7	28	31
3	7	6	68	23	24	3	28	46
3	7	20	68	7	27	16	28	26
3	7	21	68	0	53	5	28	65535
3	7	1	68	4	53	6	28	45
3	7	17	68	23	19	49	28	21
3	19	6	38	23	29	10	31	46
3	19	20	38	7	5	34	31	26
3	19	21	38	0	26	5	31	65535
3	19	1	38	4	22	15	31	45
3	19	17	38	23	9	43	31	21
3	6	20	23	7	5	16	46	26
3	6	21	23	0	8	31	46	65535
3	6	1	23	4	14	26	46	45
3	6	17	23	23	6	59	46	21
3	20	21	7	0	22	11	26	65535
3	20	1	7	4	24	16	26	45
3	20	17	7	23	1	6	26	21
3	21	1	0	4	0	1	65535	45
3	21	17	0	23	1	6	65535	21
3	1	17	4	23	0	2	45	21
4	1	10	90	93	67	22	26	31
4	1	11	90	84	74	11	26	37
4	1	8	90	100	64	27	26	31
4	1	64	90	51	79	5	26	45
4	1	67	90	99	70	18	26	38
4	1	9	90	99	16	73	26	19
4	10	11	93	84	75	7	31	37
4	10	8	93	100	69	22	31	31
4	10	64	93	51	87	6	31	45
4	10	67	93	99	61	24	31	38
4	10	9	93	99	20	74	31	19
