1	9	10	95	100	35	40	35	35
1	9	11	95	100	72	20	35	42
1	9	64	95	100	67	24	35	39
1	9	8	95	100	36	36	35	32
1	9	14	95	100	34	60	35	13
1	9	4	95	95	66	30	35	40
1	9	18	95	99	64	15	35	39
1	10	11	100	100	65	23	35	42
1	10	64	100	100	69	6	35	39
1	10	8	100	100	29	41	35	32
1	10	14	100	100	14	62	35	13
1	10	4	100	95	59	27	35	40
1	10	18	100	99	64	11	35	39
1	11	64	100	100	20	12	42	39
1	11	8	100	100	35	60	42	32
1	11	14	100	100	28	66	42	13
1	11	4	100	95	52	28	42	40
1	11	18	100	99	41	29	42	39
1	64	8	100	100	25	60	39	32
1	64	14	100	100	8	64	39	13
1	64	4	100	95	48	25	39	40
1	64	18	100	99	16	9	39	39
1	8	14	100	100	31	59	32	13
1	8	4	100	95	63	19	32	40
1	8	18	100	99	68	6	32	39
1	14	4	100	95	76	10	13	40
1	14	18	100	99	55	26	13	39
1	4	18	95	99	10	28	40	39
2	19	26	92	84	58	15	31	43
2	19	80	92	81	68	11	31	41
2	19	5	92	84	43	30	31	36
2	19	12	92	31	65	22	31	19
2	26	80	84	81	27	32	43	41
2	26	5	84	84	15	55	43	36
2	26	12	84	31	58	18	43	19
2	80	5	81	84	6	38	41	36
2	80	12	81	31	52	22	41	19
2	5	12	84	31	62	15	36	19
3	7	20	100	100	66	21	28	32
3	7	6	100	89	69	23	28	39
3	7	15	100	100	19	42	28	25
3	7	16	100	100	37	31	28	28
3	7	18	100	100	36	25	28	27
3	7	66	100	89	65	15	28	39
3	7	14	100	99	23	63	28	25
3	20	6	100	89	14	56	32	39
3	20	15	100	100	4	95	32	25
3	20	16	100	100	2	96	32	28
3	20	18	100	100	0	100	32	27
3	20	66	100	89	0	91	32	39
3	20	14	100	99	0	100	32	25
3	6	15	89	100	16	64	39	25
3	6	16	89	100	22	69	39	28
3	6	18	89	100	6	66	39	27
3	6	66	89	89	53	19	39	39
3	6	14	89	99	11	79	39	25
3	15	16	100	100	41	35	25	28
3	15	18	100	100	37	11	25	27
3	15	66	100	89	52	18	25	39
3	15	14	100	99	13	67	25	25
3	16	18	100	100	32	14	28	27
3	16	66	100	89	69	18	28	39
3	16	14	100	99	31	57	28	25
3	18	66	100	89	59	26	27	39
3	18	14	100	99	18	79	27	25
3	66	14	89	99	15	71	39	25
