1	9	3	87	62	53	22	35	47
1	9	11	87	78	50	26	35	44
1	9	14	87	100	24	59	35	17
1	9	64	87	87	43	32	35	37
1	9	8	87	74	56	22	35	36
1	9	67	87	27	68	2	35	47
1	9	4	87	77	63	19	35	37
1	9	18	87	81	53	21	35	35
1	9	10	87	9	65	2	35	44
1	3	11	62	78	15	42	47	44
1	3	14	62	100	14	68	47	17
1	3	64	62	87	3	67	47	37
1	3	8	62	74	11	56	47	36
1	3	67	62	27	25	5	47	47
1	3	4	62	77	11	41	47	37
1	3	18	62	81	15	46	47	35
1	3	10	62	9	23	8	47	44
1	11	14	78	100	20	71	44	17
1	11	64	78	87	8	59	44	37
1	11	8	78	74	23	35	44	36
1	11	67	78	27	63	2	44	47
1	11	4	78	77	23	19	44	37
1	11	18	78	81	22	54	44	35
1	11	10	78	9	61	0	44	44
1	14	64	100	87	53	21	17	37
1	14	8	100	74	64	26	17	36
1	14	67	100	27	90	0	17	47
1	14	4	100	77	71	4	17	37
1	14	18	100	81	52	26	17	35
1	14	10	100	9	92	0	17	44
1	64	8	87	74	46	22	37	36
1	64	67	87	27	76	2	37	47
1	64	4	87	77	65	11	37	37
1	64	18	87	81	26	11	37	35
1	64	10	87	9	71	1	37	44
1	8	67	74	27	70	0	36	47
1	8	4	74	77	34	20	36	37
1	8	18	74	81	20	28	36	35
1	8	10	74	9	53	0	36	44
1	67	4	27	77	9	52	47	37
1	67	18	27	81	2	65	47	35
1	67	10	27	9	7	2	47	44
1	4	18	77	81	15	50	37	35
1	4	10	77	9	58	3	37	44
1	18	10	81	9	72	4	35	44
2	5	17	71	77	36	14	39	45
2	5	19	71	85	21	56	39	35
2	5	80	71	82	12	65	39	33
2	17	19	77	85	7	65	45	35
2	17	80	77	82	13	59	45	33
2	19	80	85	82	5	63	35	33
3	7	20	67	78	47	25	33	36
3	7	18	67	76	31	22	33	32
3	7	14	67	93	9	63	33	25
3	7	1	67	74	52	16	33	44
3	7	15	67	76	19	54	33	31
3	7	16	67	75	19	52	33	32
3	7	66	67	66	36	10	33	39
3	20	18	78	76	25	35	36	32
3	20	14	78	93	18	70	36	25
3	20	1	78	74	56	6	36	44
3	20	15	78	76	15	59	36	31
3	20	16	78	75	8	76	36	32
3	20	66	78	66	14	21	36	39
3	18	14	76	93	14	62	32	25
3	18	1	76	74	49	18	32	44
3	18	15	76	76	6	57	32	31
3	18	16	76	75	22	63	32	32
3	18	66	76	66	44	22	32	39
3	14	1	93	74	69	21	25	44
3	14	15	93	76	65	8	25	31
3	14	16	93	75	68	15	25	32
3	14	66	93	66	68	11	25	39
3	1	15	74	76	10	63	44	31
3	1	16	74	75	6	63	44	32
3	1	66	74	66	16	45	44	39
3	15	16	76	75	21	25	31	32
3	15	66	76	66	57	20	31	39
3	16	66	75	66	51	12	32	39
4	1	10	77	76	23	49	41	31
4	1	67	77	85	20	45	41	40
4	1	8	77	76	24	44	41	31
4	1	11	77	80	19	23	41	45
4	1	13	77	16	76	0	41	45
4	1	9	77	99	14	72	41	15
4	10	67	76	85	52	20	31	40
4	10	8	76	76	18	28	31	31
4	10	11	76	80	57	14	31	45
4	10	13	76	16	76	4	31	45
4	10	9	76	99	21	71	31	15
4	67	8	85	76	13	54	40	31
4	67	11	85	80	51	10	40	45
4	67	13	85	16	81	1	40	45
4	67	9	85	99	24	59	40	15
4	8	11	76	80	50	28	31	45
4	8	13	76	16	70	3	31	45
4	8	9	76	99	22	68	31	15
4	11	13	80	16	71	3	45	45
4	11	9	80	99	25	65	45	15
4	13	9	16	99	0	87	45	15
5	12	18	0	82	0	61	65535	30
5	12	2	0	69	0	18	65535	43
5	12	66	0	23	0	21	65535	45
5	12	19	0	57	0	70	65535	33
5	12	35	0	43	0	0	65535	42
5	12	14	0	71	0	70	65535	36
5	12	37	0	47	0	38	65535	41
5	18	2	82	69	57	9	30	43
5	18	66	82	23	60	3	30	45
5	18	19	82	57	42	1	30	33
5	18	35	82	43	67	0	30	42
5	18	14	82	71	48	22	30	36
5	18	37	82	47	55	14	30	41
5	2	66	69	23	46	2	43	45
