1	9	3	91	31	67	3	35	48
1	9	11	91	89	60	20	35	42
1	9	14	91	100	21	59	35	15
1	9	8	91	100	22	66	35	25
1	9	64	91	100	26	37	35	33
1	9	18	91	80	63	16	35	37
1	3	11	31	89	3	71	48	42
1	3	14	31	100	10	69	48	15
1	3	8	31	100	2	78	48	25
1	3	64	31	100	0	77	48	33
1	3	18	31	80	7	57	48	37
1	11	14	89	100	24	63	42	15
1	11	8	89	100	13	64	42	25
1	11	64	89	100	11	69	42	33
1	11	18	89	80	24	25	42	37
1	14	8	100	100	61	30	15	25
1	14	64	100	100	61	23	15	33
1	14	18	100	80	72	24	15	37
1	8	64	100	100	63	12	25	33
1	8	18	100	80	81	8	25	37
1	64	18	100	80	79	8	33	37
2	19	80	100	100	12	62	35	33
2	19	5	100	94	60	27	35	38
2	80	5	100	94	59	11	33	38
3	18	7	77	64	30	18	30	31
3	18	20	77	74	57	19	30	38
3	18	1	77	38	64	6	30	45
3	18	66	77	68	48	24	30	39
3	18	16	77	67	57	21	30	39
3	18	14	77	79	23	53	30	25
3	18	15	77	73	24	15	30	31
3	7	20	64	74	48	20	31	38
3	7	1	64	38	50	12	31	45
3	7	66	64	68	48	13	31	39
3	7	16	64	67	44	13	31	39
3	7	14	64	79	10	64	31	25
3	7	15	64	73	21	23	31	31
3	20	1	74	38	50	7	38	45
3	20	66	74	68	18	28	38	39
3	20	16	74	67	28	20	38	39
3	20	14	74	79	4	56	38	25
3	20	15	74	73	19	44	38	31
3	1	66	38	68	4	54	45	39
3	1	16	38	67	2	53	45	39
3	1	14	38	79	8	71	45	25
3	1	15	38	73	2	53	45	31
3	66	16	68	67	18	23	39	39
3	66	14	68	79	13	51	39	25
3	66	15	68	73	16	41	39	31
3	16	14	67	79	15	59	39	25
3	16	15	67	73	15	41	39	31
3	14	15	79	73	64	11	25	31
4	10	11	100	91	70	20	28	45
4	10	9	100	100	36	49	28	15
4	10	67	100	92	75	13	28	42
4	10	8	100	99	32	32	28	28
4	11	9	91	100	20	67	45	15
4	11	67	91	92	21	50	45	42
4	11	8	91	99	7	65	45	28
4	9	67	100	92	65	19	15	42
4	9	8	100	99	68	24	15	28
4	67	8	92	99	33	58	42	28
5	37	36	91	5	75	0	31	47
5	37	18	91	97	25	38	31	31
5	37	14	91	92	57	30	31	40
5	37	2	91	97	61	18	31	43
5	37	35	91	85	57	22	31	41
5	37	12	91	1	86	0	31	19
5	37	19	91	100	14	35	31	31
5	37	11	91	29	77	6	31	49
5	36	18	5	97	0	87	47	31
5	36	14	5	92	0	73	47	40
5	36	2	5	97	2	84	47	43
5	36	35	5	85	2	83	47	41
5	36	12	5	1	1	3	47	19
5	36	19	5	100	1	93	47	31
5	36	11	5	29	4	16	47	49
5	18	14	97	92	56	33	31	40
5	18	2	97	97	59	20	31	43
5	18	35	97	85	68	24	31	41
5	18	12	97	1	92	1	31	19
5	18	19	97	100	24	27	31	31
5	18	11	97	29	79	8	31	49
5	14	2	92	97	27	19	40	43
5	14	35	92	85	23	27	40	41
5	14	12	92	1	92	0	40	19
5	14	19	92	100	15	74	40	31
5	14	11	92	29	67	5	40	49
5	2	35	97	85	24	19	43	41
5	2	12	97	1	97	0	43	19
5	2	19	97	100	28	69	43	31
5	2	11	97	29	80	4	43	49
5	35	12	85	1	86	0	41	19
5	35	19	85	100	8	71	41	31
5	35	11	85	29	78	12	41	49
5	12	19	1	100	2	98	19	31
5	12	11	1	29	0	24	19	49
5	19	11	100	29	89	0	31	49
6	20	7	83	61	66	13	20	45
6	20	11	83	83	56	20	20	36
6	20	15	83	86	51	21	20	31
6	20	16	83	87	65	18	20	28
6	7	11	61	83	7	61	45	36
6	7	15	61	86	25	49	45	31
6	7	16	61	87	9	66	45	28
6	11	15	83	86	27	44	36	31
6	11	16	83	87	18	53	36	28
6	15	16	86	87	28	44	31	28
7	20	16	67	85	16	51	45	28
7	20	6	67	62	21	21	45	47
7	20	15	67	81	20	64	45	26
7	20	18	67	57	12	44	45	39
7	20	3	67	61	23	33	45	35
7	16	6	85	62	54	19	28	47
7	16	15	85	81	21	18	28	26
7	16	18	85	57	47	19	28	39
7	16	3	85	61	50	19	28	35
