1	9	10	98	99	62	26	36	40
1	9	11	98	100	69	20	36	41
1	9	64	98	81	43	35	36	33
1	9	8	98	100	28	61	36	27
1	9	66	98	59	73	10	36	44
1	9	14	98	100	29	51	36	15
1	9	4	98	99	28	57	36	31
1	9	18	98	99	70	16	36	38
1	9	3	98	4	90	0	36	48
1	10	11	99	100	14	66	40	41
1	10	64	99	81	12	57	40	33
1	10	8	99	100	26	58	40	27
1	10	66	99	59	42	7	40	44
1	10	14	99	100	11	67	40	15
1	10	4	99	99	27	63	40	31
1	10	18	99	99	19	23	40	38
1	10	3	99	4	78	0	40	48
1	11	64	100	81	33	58	41	33
1	11	8	100	100	13	65	41	27
1	11	66	100	59	77	7	41	44
1	11	14	100	100	26	60	41	15
1	11	4	100	99	22	63	41	31
1	11	18	100	99	46	36	41	38
1	11	3	100	4	90	0	41	48
1	64	8	81	100	19	60	33	27
1	64	66	81	59	65	19	33	44
1	64	14	81	100	9	69	33	15
1	64	4	81	99	17	31	33	31
1	64	18	81	99	59	29	33	38
1	64	3	81	4	76	1	33	48
1	8	66	100	59	69	15	27	44
1	8	14	100	100	24	65	27	15
1	8	4	100	99	67	24	27	31
1	8	18	100	99	67	16	27	38
1	8	3	100	4	91	0	27	48
1	66	14	59	100	9	74	44	15
1	66	4	59	99	10	72	44	31
1	66	18	59	99	7	73	44	38
1	66	3	59	4	39	2	44	48
1	14	4	100	99	71	11	15	31
1	14	18	100	99	49	26	15	38
1	14	3	100	4	82	1	15	48
1	4	18	99	99	63	13	31	38
1	4	3	99	4	93	1	31	48
1	18	3	99	4	88	0	38	48
2	12	19	0	99	0	100	65535	34
2	12	80	0	65	0	76	65535	35
2	12	26	0	100	0	84	65535	43
2	12	5	0	99	0	100	65535	38
2	19	80	99	65	41	33	34	35
2	19	26	99	100	66	18	34	43
2	19	5	99	99	69	22	34	38
2	80	26	65	100	33	38	35	43
2	80	5	65	99	48	26	35	38
2	26	5	100	99	11	42	43	38
3	7	20	100	94	72	14	29	33
3	7	6	100	88	65	16	29	40
3	7	15	100	100	23	33	29	28
3	7	14	100	100	17	67	29	25
3	7	18	100	100	52	29	29	29
3	7	16	100	99	34	28	29	31
3	7	66	100	98	70	14	29	41
3	20	6	94	88	12	65	33	40
3	20	15	94	100	0	100	33	28
3	20	14	94	100	6	72	33	25
3	20	18	94	100	12	72	33	29
3	20	16	94	99	25	59	33	31
3	20	66	94	98	64	13	33	41
3	6	15	88	100	20	72	40	28
3	6	14	88	100	13	78	40	25
3	6	18	88	100	9	61	40	29
3	6	16	88	99	19	68	40	31
3	6	66	88	98	61	21	40	41
3	15	14	100	100	22	63	28	25
3	15	18	100	100	61	11	28	29
3	15	16	100	99	37	36	28	31
3	15	66	100	98	64	15	28	41
3	14	18	100	100	74	22	25	29
