65	100
68	97
73	178
75	197
119	216
57	83
79	296
137	280
53	182
138	265
131	541
51	365
135	998
128	100
38	53
25	51
34	100
58	99
56	528
123	967
124	300
37	106
35	204
17	100
45	86
47	174
27	526
132	1066
126	365
120	100
5	436
19	266
48	249
24	551
118	1337
69	91
2	872
31	575
80	2043
60	0
71	133
64	2130
66	80
7	85
11	200
72	233
63	2199
18	263
4	282
3	95
8	2301
14	363
9	566
1	3382
