1	9	10	89	74	56	19	35	34
1	9	14	89	85	10	65	35	15
1	9	64	89	58	57	5	35	43
1	9	4	89	79	24	36	35	31
1	9	8	89	73	26	52	35	27
1	9	11	89	21	68	7	35	48
1	10	14	74	85	13	67	34	15
1	10	64	74	58	60	3	34	43
1	10	4	74	79	19	45	34	31
1	10	8	74	73	18	54	34	27
1	10	11	74	21	47	0	34	48
1	14	64	85	58	72	2	15	43
1	14	4	85	79	64	9	15	31
1	14	8	85	73	67	13	15	27
1	14	11	85	21	84	1	15	48
1	64	4	58	79	6	58	43	31
1	64	8	58	73	21	34	43	27
1	64	11	58	21	36	5	43	48
1	4	8	79	73	27	52	31	27
1	4	11	79	21	53	3	31	48
1	8	11	73	21	66	0	27	48
2	80	5	59	52	54	17	34	36
2	80	19	59	63	36	21	34	38
2	5	19	52	63	13	40	36	38
3	7	20	35	37	25	9	28	31
3	7	15	35	38	10	17	28	31
3	7	16	35	33	11	21	28	26
3	7	18	35	23	32	12	28	37
3	20	15	37	38	13	24	31	31
3	20	16	37	33	11	25	31	26
3	20	18	37	23	22	4	31	37
3	15	16	38	33	10	21	31	26
3	15	18	38	23	33	9	31	37
3	16	18	33	23	34	7	26	37
4	8	1	78	78	44	18	29	32
4	8	9	78	85	19	56	29	22
4	8	11	78	36	64	5	29	43
4	8	10	78	82	47	25	29	34
4	8	67	78	80	49	15	29	43
4	1	9	78	85	22	59	32	22
4	1	11	78	36	73	9	32	43
4	1	10	78	82	52	17	32	34
4	1	67	78	80	53	7	32	43
4	9	11	85	36	66	6	22	43
4	9	10	85	82	51	19	22	34
4	9	67	85	80	49	21	22	43
4	11	10	36	82	8	62	43	34
4	11	67	36	80	6	35	43	43
4	10	67	82	80	29	23	34	43
5	19	35	83	69	51	9	33	37
5	19	37	83	76	39	6	33	34
5	19	14	83	42	61	14	33	36
5	19	18	83	11	63	3	33	40
5	19	33	83	33	83	0	33	44
5	35	37	69	76	41	15	37	34
5	35	14	69	42	43	18	37	36
5	35	18	69	11	77	0	37	40
5	35	33	69	33	53	5	37	44
5	37	14	76	42	44	15	34	36
5	37	18	76	11	61	0	34	40
5	37	33	76	33	51	6	34	44
5	14	18	42	11	29	0	36	40
5	14	33	42	33	34	13	36	44
5	18	33	11	33	0	23	40	44
6	20	16	54	47	13	30	29	30
6	20	11	54	50	33	8	29	39
6	20	15	54	51	10	17	29	31
6	20	7	54	46	26	3	29	37
6	16	11	47	50	39	4	30	39
6	16	15	47	51	28	9	30	31
6	16	7	47	46	37	2	30	37
6	11	15	50	51	5	38	39	31
6	11	7	50	46	17	8	39	37
6	15	7	51	46	35	13	31	37
7	3	16	30	34	24	4	32	42
7	3	20	30	8	19	7	32	45
7	3	6	30	41	29	4	32	42
7	3	18	30	0	29	0	32	65535
7	3	15	30	31	19	9	32	36
7	16	20	34	8	20	6	42	45
7	16	6	34	41	10	20	42	42
7	16	18	34	0	37	0	42	65535
7	16	15	34	31	11	21	42	36
7	20	6	8	41	1	30	45	42
7	20	18	8	0	1	0	45	65535
7	20	15	8	31	0	36	45	36
7	6	18	41	0	47	0	42	65535
7	6	15	41	31	7	32	42	36
7	18	15	0	31	0	42	65535	36
8	10	9	7	84	30	36	29	18
8	10	14	7	0	62	4	29	65535
8	10	1	7	38	16	45	29	29
8	9	14	84	0	74	1	18	65535
8	9	1	84	38	41	30	18	29
8	14	1	0	38	7	59	65535	29
9	10	67	87	87	55	19	14	31
9	10	1	87	74	52	28	14	34
9	10	8	87	89	24	24	14	15
9	10	4	87	88	60	13	14	19
9	10	64	87	0	76	1	14	65535
9	67	1	87	74	52	10	31	34
9	67	8	87	89	16	47	31	15
9	67	4	87	88	16	65	31	19
9	67	64	87	0	85	0	31	65535
9	1	8	74	89	22	42	34	15
9	1	4	74	88	23	45	34	19
