1	9	10	94	100	27	46	38	35
1	9	3	94	88	70	13	38	44
1	9	14	94	100	27	61	38	12
1	9	8	94	100	50	30	38	40
1	9	64	94	87	59	27	38	42
1	9	66	94	79	70	13	38	43
1	9	4	94	100	21	70	38	23
1	9	18	94	94	72	19	38	42
1	9	11	94	10	78	4	38	48
1	10	3	100	88	72	7	35	44
1	10	14	100	100	14	58	35	12
1	10	8	100	100	61	23	35	40
1	10	64	100	87	69	8	35	42
1	10	66	100	79	78	10	35	43
1	10	4	100	100	25	68	35	23
1	10	18	100	94	72	10	35	42
1	10	11	100	10	88	3	35	48
1	3	14	88	100	23	64	44	12
1	3	8	88	100	13	20	44	40
1	3	64	88	87	21	10	44	42
1	3	66	88	79	38	14	44	43
1	3	4	88	100	12	78	44	23
1	3	18	88	94	37	34	44	42
1	3	11	88	10	61	2	44	48
1	14	8	100	100	64	22	12	40
1	14	64	100	87	61	21	12	42
1	14	66	100	79	68	17	12	43
1	14	4	100	100	71	14	12	23
1	14	18	100	94	67	22	12	42
1	14	11	100	10	73	3	12	48
1	8	64	100	87	40	17	40	42
1	8	66	100	79	31	7	40	43
1	8	4	100	100	28	51	40	23
1	8	18	100	94	36	27	40	42
1	8	11	100	10	56	2	40	48
1	64	66	87	79	28	25	42	43
1	64	4	87	100	8	61	42	23
1	64	18	87	94	13	23	42	42
1	64	11	87	10	45	3	42	48
1	66	4	79	100	7	73	43	23
1	66	18	79	94	17	29	43	42
1	66	11	79	10	39	7	43	48
1	4	18	100	94	67	10	23	42
1	4	11	100	10	86	3	23	48
1	18	11	94	10	45	1	42	48
2	12	80	1	88	0	86	28	37
2	12	19	1	69	2	69	28	34
2	12	18	1	79	1	69	28	41
2	12	5	1	83	0	79	28	36
2	80	19	88	69	25	19	37	34
2	80	18	88	79	55	16	37	41
2	80	5	88	83	29	18	37	36
2	19	18	69	79	45	20	34	41
2	19	5	69	83	23	34	34	36
2	18	5	79	83	17	54	41	36
3	7	20	100	79	68	16	29	29
3	7	6	100	79	67	22	29	46
3	7	5	100	2	94	0	29	45
3	7	1	100	92	61	7	29	42
3	7	18	100	99	22	60	29	20
3	7	15	100	75	56	22	29	37
3	7	16	100	83	50	18	29	32
3	7	14	100	92	55	29	29	31
3	20	6	79	79	39	29	29	46
3	20	5	79	2	71	0	29	45
3	20	1	79	92	51	16	29	42
3	20	18	79	99	9	69	29	20
3	20	15	79	75	40	24	29	37
3	20	16	79	83	22	42	29	32
3	20	14	79	92	6	59	29	31
3	6	5	79	2	73	0	46	45
3	6	1	79	92	15	29	46	42
3	6	18	79	99	10	65	46	20
3	6	15	79	75	22	43	46	37
3	6	16	79	83	15	49	46	32
3	6	14	79	92	9	66	46	31
3	5	1	2	92	0	86	45	42
3	5	18	2	99	0	99	45	20
3	5	15	2	75	0	77	45	37
3	5	16	2	83	0	81	45	32
3	5	14	2	92	0	96	45	31
3	1	18	92	99	25	56	42	20
3	1	15	92	75	16	51	42	37
3	1	16	92	83	21	43	42	32
3	1	14	92	92	25	55	42	31
3	18	15	99	75	65	14	20	37
3	18	16	99	83	61	22	20	32
3	18	14	99	92	66	21	20	31
3	15	16	75	83	21	55	37	32
3	15	14	75	92	11	73	37	31
3	16	14	83	92	27	45	32	31
4	10	8	99	100	73	20	28	31
4	10	9	99	100	55	28	28	32
4	10	11	99	93	71	11	28	37
4	10	67	99	100	67	27	28	35
4	10	1	99	99	28	59	28	27
4	8	9	100	100	21	45	31	32
